ingredient_id,co2_per_kg,water_L_per_kg,energy_MJ_per_kg
ingredient:red_kuri_squash_pulp_raw,1.222762344052986,0.627974642,8.57
ingredient:pumpkin_canned_drained,2.7210725932629,0.7785104873,23.3
ingredient:pumpkin_raw,1.277327506013986,0.629674035,8.96
ingredient:pumpkin_cooked,3.018895430971029,0.9984589576,25.0
ingredient:spring_vegetables_frozen_raw,2.974667046080999,8.627456094000001,29.5
ingredient:radish_black_raw,0.7690473908581371,0.11271250454,9.38
ingredient:radish_raw,0.7690473908581371,0.11271250454,9.38
ingredient:roman_rocket_raw,1.7363995411852895,0.6397605685999999,15.6
ingredient:rutabaga_or_swede_raw,0.9884973256016528,0.4123981346999999,6.31
ingredient:rutabaga_or_swede_cooked,2.7005656646445897,0.7483434275,23.2
ingredient:curly_endive_raw,1.1415675362323403,0.4772783787,11.6
ingredient:green_salad_raw_without_seasoning,1.7363995411852895,0.6397605685999999,15.6
ingredient:glasswort_fresh,2.4553155140763003,0.4230573927,30.4
ingredient:salsify_black_raw,0.9884973256016528,0.4123981346999999,6.31
ingredient:salsify_canned_drained,2.5996698555889,0.5767081319000001,22.8
ingredient:salsify_cooked,2.68059848608759,0.7446528945,21.9
ingredient:salsify_frozen_raw,1.1678470018279998,0.4645022421,15.9
ingredient:escaroles,2.05490125704368,0.6729553607,29.3
ingredient:new_zealand_spinach_cooked,2.27903264198059,0.521650591,22.2
ingredient:tomato_cherry_raw,1.2516141994811003,0.3793562552999999,8.94
ingredient:tomato_in_season_raw,1.2516141994811003,0.3793562552999999,8.94
ingredient:tomato_off_season_raw,4.2257280676241,2.0669875903,29.5
ingredient:tomato_green_raw,1.4991276438211003,1.2676078683,10.2
ingredient:tomato_paste_concentrated_canned,4.831213864355799,8.795148713499998,39.2
ingredient:tomato_coulis_canned,1.6497404375367,0.3807388165,29.2
ingredient:tomato_raw,1.4991276438211003,1.2676078683,10.2
ingredient:tomato_paste_double_concentrate_canned,7.6361120780558,10.4745225425,62.4
ingredient:tomato_peeled_canned_drained,3.0190711080499995,0.613769922,46.0
ingredient:tomato_pulp_and_peel_boiledcooked_in_water,3.0199432550084,1.6879374432,24.3
ingredient:tomato_roastedbaked_with_skin,2.9781309778543994,1.7064837812000002,32.3
ingredient:tomato_pulp_canned,2.2184893340990004,0.477421928,36.2
ingredient:tomato_puree_canned,1.6497404375367,0.3807388165,29.2
ingredient:tomato_dried,22.363522406000406,7.372881227,607.0
ingredient:tomato_dried_in_oil,22.363522406000406,7.372881227,607.0
ingredient:broad_bean_to_shell_fresh,1.7166258524465603,0.146405969,13.7
ingredient:broad_bean_cooked,1.17038995079755,0.1124328612999999,12.0
ingredient:broad_bean_fresh_frozen,0.8852222560732999,0.0707064402999999,11.1
ingredient:broad_bean_peeled_frozen_raw,2.01066002496,0.1550223443,22.3
ingredient:broad_bean_without_peal_frozen_water_boiled,1.1451174500391,0.0867343363,14.6
ingredient:broad_bean_dried,1.7166258524465603,0.146405969,13.7
ingredient:broad_bean_frozen_water_boiled,1.1451174500391,0.0867343363,14.6
ingredient:haricot_bean_canned_drained,1.9996040688429004,1.0796721059,18.2
ingredient:haricot_bean_cooked,0.8184492157393499,0.4654231893,10.9
ingredient:haricot_bean_dry,0.89657605836756,0.96888925,11.3
ingredient:flageolet_bean_canned_drained,2.8068101986199,0.2699161389,20.6
ingredient:flageolet_bean_cooked,1.17038995079755,0.1124328612999999,12.0
ingredient:flageolet_bean_frozen,0.8852222560732999,0.0707064402999999,11.1
ingredient:flageolet_bean_green_cooked,1.17038995079755,0.1124328612999999,12.0
ingredient:flageolet_bean_green_dried,1.7166258524465603,0.146405969,13.7
ingredient:mung_bean_cooked,1.17038995079755,0.1124328612999999,12.0
ingredient:beans_mung_mature_seeds_dry,1.14989558079956,0.975210824,12.9
ingredient:red_kidney_bean_canned_drained,2.9088354225099,0.2824104413,21.5
ingredient:red_kidney_bean_cooked,1.17038995079755,0.1124328612999999,12.0
ingredient:red_kidney_bean_dried,1.7166258524465603,0.146405969,13.7
ingredient:lentil_blond_cooked,0.9322846906975502,0.1038276338,11.7
ingredient:lentil_blond_dried,1.16257127349056,0.1263554019999999,13.1
ingredient:lentil_pink_or_red_cooked,0.9322846906975502,0.1038276338,11.7
ingredient:lentil_pink_or_red_dried,1.16257127349056,0.1263554019999999,13.1
ingredient:green_lentil_cooked,0.9322846906975502,0.1038276338,11.7
ingredient:lentil_green_dried,1.16257127349056,0.1263554019999999,13.1
ingredient:lentil_seasoned_canned_drained,2.2610428202068995,0.2501758399,19.9
ingredient:lentil_cooked,0.9322846906975502,0.1038276338,11.7
ingredient:lentils_sprouted,1.16257127349056,0.1263554019999999,13.1
ingredient:lentil_dried,1.16257127349056,0.1263554019999999,13.1
ingredient:lupin_grain_raw,2.2009000979445594,0.15604874,16.8
ingredient:split_pea_cooked,1.077989248531,0.1577874251,11.5
ingredient:split_pea_dried,1.5013273776840002,0.247143603,12.6
ingredient:chick_pea_canned_drained,4.418631134612,0.5283973424,24.7
ingredient:chick_pea_cooked,1.2049974985715497,0.1570781971999999,12.3
ingredient:chick_pea_dried,1.79718621289556,0.250431602,14.5
ingredient:plantain_banana_cooked,2.72820666796795,8.2120935419,19.6
ingredient:potato_crisps_and_related_reduced_fat,2.7931028714366004,0.4916630453,23.4
ingredient:potato_crisps_a_lancienne,2.7931028714366004,0.4916630453,23.4
ingredient:potato_crisps,2.7931028714366004,0.4916630453,23.4
ingredient:french_fries_or_chips_frozen_deepfried,2.913437049618999,1.040487891,48.1
ingredient:french_fries_or_chips_frozen_raw_intended_to_be_deepfried,1.547629397975,0.285333297,25.6
ingredient:french_fries_or_chips_frozen_raw_intended_to_be_microwaved,1.547629397975,0.285333297,25.6
ingredient:french_fries_or_chips_frozen_raw_intended_to_be_roastedbaked,1.547629397975,0.285333297,25.6
ingredient:french_fries_or_chips_frozen_roastedbaked,2.347767223314999,0.433018224,46.3
ingredient:breadfruit_raw,0.890484333160653,0.9504958267,5.26
ingredient:yogurt_greekstyle_ewes_milk,5.406630969559899,0.4444163482,27.1
ingredient:yogurt_greekstyle_on_a_bed_of_fruits,3.7769733847229,1.6386883912,26.2
ingredient:cassava_or_manioc_roots_raw,1.1785437986094984,2.0157330146,7.18
ingredient:cassava_or_manioc_roots_cooked,1.88446502742908,2.9115618575,14.2
ingredient:sweet_potato_raw,0.6679093377937999,0.1399783133,4.06
ingredient:sweet_potato_cooked,1.7042559482415005,0.3798932146,14.0
ingredient:sweet_potato_puree_cooked_with_cream,2.6178759548955,0.3802748687,25.8
ingredient:dauphine_potato_frozen_raw,3.602340037395,0.4613576763,28.6
ingredient:dauphine_potato_frozen_cooked,5.310759295205,0.6894142109999999,52.7
ingredient:ware_potato_boiledcooked_in_water_peeled,2.3000121129179,0.44974539,19.4
ingredient:duchesse_potato_frozen_raw,3.1490076695740004,0.4238132163,27.3
ingredient:duchesse_potato_frozen_cooked,4.661650832749002,0.6359580720000001,50.8
ingredient:mashed_potato_balls_prefried_frozen_raw,6.787790790801997,0.5297444373,42.7
ingredient:mashed_potato_balls_prefried_frozen_cooked,9.845671928015,0.786783946,72.7
ingredient:new_potato_raw,1.413573578778162,0.2968441749,10.8
ingredient:early_potato_boiledcooked_in_water_peeled,2.3001220144286094,0.4482972786999999,19.4
ingredient:potato_prefried_into_cubes_frozen_raw,1.7904584200020006,0.318189897,26.3
ingredient:potato_prefried_into_cubes_frozen_cooked,2.7210361558930005,0.489560691,49.7
ingredient:potato_sauteedpanfried_with_goose_fat,1.444208873642287,0.3511873538,11.5
ingredient:potato_steamed_vacuumpacked,2.4980219750977097,0.4827824426,20.6
ingredient:potato_boiledcooked_in_water,2.4980219750977097,0.4827824426,20.6
ingredient:potato_flakes_dehydrated_with_milk_or_cream,5.192895427699601,1.1627726583,111.0
ingredient:potato_flakes_dehydrated_plain,5.173360595887801,1.1582352771,110.0
ingredient:potato_puree_made_from_flakes_reconstituted_with_semiskimmed_milk_and_water_unsalted,1.4891590167571995,0.2150453791,19.4
ingredient:potato_puree_made_from_flakes_reconstituted_with_whole_milk_with_added_fat,3.6387269791486,0.3367613295,25.1
ingredient:potato_puree_with_milk_and_butter_unsalted,3.3765925974745006,0.4327880573,26.9
ingredient:potato_roastedbaked,1.702809285115965,0.402519674,23.8
ingredient:potato_peeled_raw,1.5769519727260082,0.3268435846399999,11.9
ingredient:potato_peeled_baked,2.477440494406965,0.503182754,29.0
ingredient:potato_sauteedpanfried,1.78765424950625,0.3817223279,15.1
ingredient:rostis_or_potatoes_cake,1.954634487865,0.5090114363,34.2
ingredient:tapioca_raw,1.4811369180646996,2.3017919184,8.49
ingredient:taro_tuber_raw,1.3801709306546996,2.2910990178,7.88
ingredient:taro_tuber_cooked,3.7250746490745,3.5801041101,27.8
ingredient:jerusalem_artichoke_raw,0.982563634127498,0.0554890955999999,5.28
ingredient:jerusalem_artichoke_cooked,2.6491021371638497,0.2948510907,18.2
ingredient:ice_cream_log,4.439691684711,0.6655723242999999,38.0
ingredient:frosted_lemon_or_orange,4.439691684711,0.6655723242999999,38.0
ingredient:goblet_of_ice_cream_peach_melba_or_belle_helene_pear_type,4.297585465911999,0.9963262803,33.5
ingredient:goblet_of_ice_cream_coffee_or_chocolate_ice_cream_topped_with_whipped_cream,4.297585465911999,0.9963262803,33.5
ingredient:frozen_dessert_puff_pastry_to_share,4.439691684711,0.6655723242999999,38.0
ingredient:frozen_dessert_ice_cream_with_meringue_vacherin_ice_cream_or_mystery_ice_cream_type,4.439691684711,0.6655723242999999,38.0
ingredient:frozen_dessert_sundae_ice_cream_type,3.963310711279,0.6213345933,32.8
ingredient:iced_nougat,4.439691684711,0.6655723242999999,38.0
ingredient:baked_alaska,4.43969168471,0.6655723242999999,38.0
ingredient:peach_melba,4.773966439352001,1.0405640123000002,38.7
ingredient:belle_helene_pear_dessert,4.43969168471,0.6655723242999999,38.0
ingredient:profiteroles_with_vanilla_ice_cream_and_chocolate_sauce,8.481301191064002,0.5491638102999998,41.4
ingredient:ice_cream_chocolate_coated,3.925482725669,0.6362953503,35.5
ingredient:frozen_yogurt,3.925482725669,0.6362953503,35.5
ingredient:ice_cream_on_stick_with_chocolate_coating,5.095178760469,0.8804543903,43.8
ingredient:ice_cream_cone,3.835177321188,0.6197187483,32.1
ingredient:ice_cream_in_box,3.925482725669,0.6362953503,35.5
ingredient:ice_cream_luxury_in_box,3.925482725669,0.6362953503,35.5
ingredient:ice_cream_luxury_in_cup,3.963310711279,0.6213345933,32.8
ingredient:ice_cream_cone_mini,3.835177321188,0.6197187483,32.1
ingredient:ice_cream_in_cup_for_children,3.963310711279,0.6213345933,32.8
ingredient:ice_cream_in_individual_cup,3.963310711279,0.6213345933,32.8
ingredient:ice_lolly,3.0522607987050008,1.0974580563,36.9
ingredient:sorbet_on_stick,2.0017949993949995,6.689259956299999,29.1
ingredient:sorbet_in_box,2.423747559050999,6.7299350013,33.5
ingredient:whipped_cream_or_chantilly_cream_under_pressure_uht,3.9415170307768994,0.4577063019999999,20.0
ingredient:thick_cream_light_fat_refrigerated,5.382707703869903,0.3634021672,20.3
ingredient:liquid_cream_light_fat_uht,5.201063136273899,0.3581028199,17.8
ingredient:thick_cream_fat_refrigerated,7.651222142158902,0.4806062732,23.0
ingredient:liquid_cream_fat_uht,7.4927210375219,0.4761956889,20.9
ingredient:cream_light_to_fat_liquid_or_thick,4.254172877164898,0.3043922828,19.0
ingredient:abondance_cheese_from_cows_milk,12.1368942006799,0.7798282706,32.7
ingredient:asiago_cheese_from_cows_milk,11.9614928503499,0.7718029076,32.8
ingredient:beaufort_cheese_from_cows_milk,12.3732996731099,0.7912794916,32.7
ingredient:gex_blue_cheese_or_jura_blue_cheese_or_septmoncel_blue_cheese_from_cows_milk,10.735188471705898,0.5814640568,24.9
ingredient:brie_de_meaux_cheese_from_cows_milk,9.8247462445189,0.5264433268,24.6
ingredient:brie_de_melun_cheese_from_cows_milk,9.9256283801689,0.5323945566,24.6
ingredient:brie_cheese_from_cows_milk,10.3588140205219,0.5678452934,26.0
ingredient:camembert_cheese_from_cows_milk_from_raw_milk,10.2876262172219,0.5641946878,26.0
ingredient:camembert_cheese_from_cows_milk,10.2876262172219,0.5641946878,26.0
ingredient:cantal_cheese_half_matured_from_cows_milk,11.8684286241299,0.7671338716000001,32.8
ingredient:cantal_salers_or_laguiole_cheese_from_cows_milk,12.0167105118999,0.7744241166,32.8
ingredient:carre_de_lest_cheese_from_cows_milk,9.7638933408319,0.5291213964,24.9
ingredient:chabichou_cheese_from_goats_milk,15.2296765255469,2.6859286310999995,50.0
ingredient:chaource_cheese_from_cows_milk,9.7705443598029,0.5379425180000001,26.3
ingredient:cheddar_cheese_from_cows_milk,13.182626929057902,0.8797474856000002,37.6
ingredient:chevrot_cheese_from_goats_milk,13.9699626855469,2.4450500311,47.5
ingredient:comte_cheese_from_cows_milk,12.6322358565299,0.8039810826000001,32.6
ingredient:coulommiers_cheese_from_cows_milk,10.7600571134319,0.5901615211000001,26.1
ingredient:crottin_de_chavignol_cheese_from_goats_milk,15.2296765255469,2.6859286310999995,50.0
ingredient:crottin_cheese_from_goats_milk_from_raw_milk,17.431675715546895,3.1074662311,54.4
ingredient:crottin_cheese_from_goats_milk,17.431675715546895,3.1074662311,54.4
ingredient:edam_cheese_from_cows_milk,12.562303735687902,0.8496837086000001,37.7
ingredient:emmental_cheese_from_cows_milk,12.4325024062199,0.7944133996000001,32.7
ingredient:emmental_cheese_grated_from_cows_milk,12.490460019329902,0.7974175376,32.6
ingredient:epoisses_cheese_from_cows_milk,9.9064724767719,0.543178114,25.9
ingredient:feta_cheese_from_ewes_milk,12.608063350490898,0.5726849451,36.7
ingredient:fontina_cheese_from_cows_milk,10.683967502892898,0.6428815961000001,29.0
ingredient:fourme_dambert_cheese_from_cows_milk,10.5831897136059,0.5731681833,24.9
ingredient:fourme_de_montbrison_cheese,10.7927076450159,0.5847323522,24.9
ingredient:firm_cheese_around_fat_maasdamtype_cheese_reduced_fat,11.654572356217905,0.8060003936000001,38.0
ingredient:firm_cheese_around_fat_maasdamtype_cheese,12.311074103257903,0.8378339476000001,37.8
ingredient:softripened_washedrind_cheese_from_pasteurised_milk,11.4638045232169,0.6982289885,32.6
ingredient:softripened_cheese_double_cream_around_fat,11.2676450009669,0.6868626083000001,32.5
ingredient:softripened_cheese_with_bloomy_rind,10.6912722493819,0.5867133342,26.1
ingredient:softripened_washedrind_cheese_reduced_fat_around_fat,11.261108336639898,0.6814287681000001,33.6
ingredient:soft_ripened_washed_bloomy_and_coloured_rind_cheese,11.261108336639898,0.6814287681000001,33.6
ingredient:softripened_cheese_triple_cream_around_fat,11.261108336639898,0.6814287681000001,33.6
ingredient:hard_cheese_emmentaltype_cheese_reduced_fat,12.490460019329902,0.7974175376,32.6
ingredient:blue_cheese_from_cows_milk,11.520891133340903,0.758356859,35.1
ingredient:auvergne_blue_cheese_from_cows_milk,11.7669466772909,0.7719968923,35.1
ingredient:bresse_blue_cheese_from_cows_milk,10.483165791381904,0.5704785960000001,25.7
ingredient:bresse_blue_cheese_from_cows_milk_reduced_fat_around_fat,9.948889952721904,0.5409448791000001,25.6
ingredient:causses_blue_cheese_from_cows_milk,11.8061308088909,0.774092145,35.1
ingredient:soft_ripened_cheese_with_bloomy_rind_from_ewes_milk_camemberttype_cheese,11.7158375710119,0.4038434541,29.9
ingredient:semihard_cheese_from_ewes_milk,11.033329905227903,0.5765303676000001,36.9
ingredient:corsica_soft_ripened_cheese_from_ewes_milk,17.8994227117999,0.6543823581,38.8
ingredient:pyrenees_cheese_from_ewes_milk,11.4566424495399,0.5199106256,31.5
ingredient:softripened_cheese_with_bloomy_rind_from_goats_milk_camemberttype_cheese,15.9941018800119,2.8733117640999994,46.6
ingredient:softripened_cheese_from_goats_milk_from_pasteurised_milk,16.8068187455469,2.9870269310999995,53.1
ingredient:cheese_buche_from_goats_milk,11.6862180355869,2.0612184051,37.3
ingredient:cheese_buche_from_goats_milk_light,12.7872176255869,2.2719872051,39.4
ingredient:cheese_semidry_from_goats_milk,13.4416696728669,2.3708631946,48.7
ingredient:cheese_from_goats_milk_fresh_from_raw_milk,11.6887600644419,2.0485291561,43.2
ingredient:cheese_from_goats_milk_fresh_from_pasteurised_milk,13.890759154441898,2.4700667561,47.5
ingredient:cheese_from_goats_milk_fresh,12.948473804441898,2.2894077561,45.7
ingredient:cheese_from_goats_milk,13.811248535546898,2.4149402311,47.2
ingredient:cheese_from_goats_milk_from_raw_milk,14.2873911655469,2.5052696311,48.1
ingredient:cheese_from_goats_milk_from_pasteurised_milk,13.811248535546898,2.4149402311,47.2
ingredient:cheese_dry_from_goats_milk,12.8663400222369,2.2813463376,45.2
ingredient:processed_cheese_double_cream_around_fat,11.2472981575199,0.6958992401,32.9
ingredient:processed_cheese_around_fat_in_wedges_or_cubes,11.299205667899898,0.6651690211000001,33.8
ingredient:processed_cheese_in_slices,10.437040575843898,0.5852993171,27.9
ingredient:softripened_round_cheese_with_bloomy_rind_to_fat_camemberttype_cheese_reduced_fat,9.7749008485619,0.5358646705000001,25.8
ingredient:softripened_round_cheese_with_bloomy_rind_around_fat_coulommierstype_cheese_reduced_fat,9.8682678643219,0.5410327400000001,25.8
ingredient:softripened_round_cheese_with_bloomy_rind_around_fat_camemberttype_cheese_reduced_fat,9.9227850476219,0.5438839654000001,25.9
ingredient:fetatype_cheese_from_cows_milk,11.0089294569009,0.7236101125000001,32.8
ingredient:fetatype_cheese_from_cows_milk_in_oil_and_spices,11.0089294569009,0.7236101125000001,32.8
ingredient:gorgonzola_cheese_from_cows_milk,11.3115287219309,0.7468089005,35.0
ingredient:gouda_cheese_from_cows_milk,12.602454768517903,0.8518255966,37.7
ingredient:grana_padano_cheese_from_cows_milk,12.3442898615599,0.7902431525999999,32.7
ingredient:gruyere_cheese_from_cows_milk,12.563575432439896,0.8008549745999999,32.6
ingredient:gruyere_cheese_france_protected_geographical_indication_from_cows_milk,12.4128169849399,0.7933553496,32.7
ingredient:langres_cheese_from_cows_milk,9.806613472341905,0.5104576876,24.3
ingredient:livarot_cheese_from_cows_milk,10.511956489481902,0.576412578,26.0
ingredient:maroilles_fermier_cheese,10.7900386524729,0.5956781143000001,26.2
ingredient:maroilles_laitier_cheese,10.567931640122898,0.5836919241000001,26.2
ingredient:maroilles_cheese_from_cows_milk,10.7739496507729,0.5948433516000001,26.2
ingredient:mimolette_cheese_halfold_from_cows_milk,12.996944640007902,0.8705951816,37.6
ingredient:mimolette_cheese_extra_old_from_cows_milk,13.185355260617902,0.8800249946000002,37.6
ingredient:mimolette_cheese_young_from_cows_milk,12.8031645478479,0.8615505296000001,37.7
ingredient:mimolette_cheese_old_from_cows_milk,13.406100828967904,0.8907471086000001,37.5
